,timestamp,00:a0:57:2d:87:8d,00:a0:57:2d:dc:c9,00:a0:57:30:bd:c8,00:a0:57:30:be:8d,00:a0:57:30:bf:72,00:a0:57:30:bf:85,00:a0:57:30:bf:b2,00:a0:57:30:bf:f7,00:a0:57:31:02:6c,00:a0:57:31:03:66,00:a0:57:35:25:5c,00:a0:57:35:25:81,00:a0:57:35:25:9f,00:a0:57:35:27:b4,00:a0:57:35:2b:89,00:a0:57:35:2b:8e,00:a0:57:35:2b:95,00:a0:57:35:2b:fa,00:a0:57:35:2c:68,00:a0:57:35:2c:92,00:a0:57:35:2d:63,00:a0:57:35:51:d2,00:a0:57:35:52:5f,00:a0:57:35:53:0b,00:a0:57:35:53:0f,00:a0:57:35:91:af,00:a0:57:35:96:ce,00:a0:57:35:a0:45,02:a0:57:2d:87:8d,02:a0:57:2d:dc:c9,02:a0:57:30:bd:c8,02:a0:57:30:be:8d,02:a0:57:30:bf:72,02:a0:57:30:bf:85,02:a0:57:30:bf:b2,02:a0:57:30:bf:f7,02:a0:57:31:02:6c,02:a0:57:31:03:66,02:a0:57:35:25:5c,02:a0:57:35:25:81,02:a0:57:35:25:9f,02:a0:57:35:27:b4,02:a0:57:35:2b:89,02:a0:57:35:2b:8e,02:a0:57:35:2b:95,02:a0:57:35:2b:fa,02:a0:57:35:2c:68,02:a0:57:35:2c:92,02:a0:57:35:2d:63,02:a0:57:35:51:d2,02:a0:57:35:52:5f,02:a0:57:35:53:0b,02:a0:57:35:53:0f,02:a0:57:35:91:af,02:a0:57:35:96:ce,02:a0:57:35:a0:45,06:a0:57:2d:87:8d,06:a0:57:2d:dc:c9,06:a0:57:30:bd:c8,06:a0:57:30:be:8d,06:a0:57:30:bf:72,06:a0:57:30:bf:85,06:a0:57:30:bf:b2,06:a0:57:30:bf:cf,06:a0:57:30:bf:f7,06:a0:57:31:02:6c,06:a0:57:31:03:66,06:a0:57:35:25:5c,06:a0:57:35:25:81,06:a0:57:35:25:9f,06:a0:57:35:27:b4,06:a0:57:35:2b:89,06:a0:57:35:2b:8e,06:a0:57:35:2b:95,06:a0:57:35:2b:fa,06:a0:57:35:2c:68,06:a0:57:35:2c:92,06:a0:57:35:2d:63,06:a0:57:35:51:d2,06:a0:57:35:52:5f,06:a0:57:35:53:0b,06:a0:57:35:53:0f,06:a0:57:35:91:af,06:a0:57:35:96:ce,06:a0:57:35:a0:45,06:a0:57:48:09:09,0a:a0:57:2d:87:8d,0a:a0:57:2d:dc:c9,0a:a0:57:30:bd:c8,0a:a0:57:30:be:8d,0a:a0:57:30:bf:72,0a:a0:57:30:bf:85,0a:a0:57:30:bf:b2,0a:a0:57:30:bf:cf,0a:a0:57:30:bf:f7,0a:a0:57:31:02:6c,0a:a0:57:31:03:66,0a:a0:57:35:25:5c,0a:a0:57:35:25:81,0a:a0:57:35:25:9f,0a:a0:57:35:27:b4,0a:a0:57:35:2b:89,0a:a0:57:35:2b:8e,0a:a0:57:35:2b:95,0a:a0:57:35:2b:fa,0a:a0:57:35:2c:68,0a:a0:57:35:2c:92,0a:a0:57:35:2d:63,0a:a0:57:35:51:d2,0a:a0:57:35:52:5f,0a:a0:57:35:53:0b,0a:a0:57:35:53:0f,0a:a0:57:35:91:af,0a:a0:57:35:96:ce,0a:a0:57:35:a0:45,pressure,nodeId,00:a0:57:29:7f:7a,00:a0:57:29:94:a6,00:a0:57:2d:88:2d,00:a0:57:2d:dc:de,00:a0:57:30:be:a5,00:a0:57:30:be:f8,00:a0:57:30:be:fb,00:a0:57:30:bf:2f,00:a0:57:30:bf:cf,00:a0:57:30:c0:29,00:a0:57:30:c0:49,00:a0:57:30:ff:2d,00:a0:57:30:ff:51,00:a0:57:35:25:75,00:a0:57:35:25:78,00:a0:57:35:28:03,00:a0:57:35:2b:76,00:a0:57:35:2b:88,00:a0:57:35:2b:9c,00:a0:57:35:2c:64,00:a0:57:35:91:a7,00:a0:57:35:93:79,00:a0:57:48:09:09,00:a0:57:48:74:b3,02:a0:57:29:7f:7a,02:a0:57:29:94:a6,02:a0:57:2d:88:2d,02:a0:57:2d:dc:de,02:a0:57:30:be:a5,02:a0:57:30:be:f8,02:a0:57:30:be:fb,02:a0:57:30:bf:2f,02:a0:57:30:bf:cf,02:a0:57:30:c0:29,02:a0:57:30:c0:49,02:a0:57:30:ff:2d,02:a0:57:30:ff:51,02:a0:57:31:02:12,02:a0:57:35:25:78,02:a0:57:35:26:d8,02:a0:57:35:28:03,02:a0:57:35:2b:76,02:a0:57:35:2b:88,02:a0:57:35:2b:9c,02:a0:57:35:2c:64,02:a0:57:35:91:a7,02:a0:57:35:93:79,02:a0:57:48:74:b2,02:a0:57:48:74:b3,06:a0:57:29:7f:7a,06:a0:57:29:94:a6,06:a0:57:2d:88:2d,06:a0:57:2d:dc:de,06:a0:57:30:be:a5,06:a0:57:30:be:f8,06:a0:57:30:be:fb,06:a0:57:30:bf:2f,06:a0:57:30:c0:29,06:a0:57:30:c0:49,06:a0:57:30:ff:2d,06:a0:57:30:ff:51,06:a0:57:31:02:12,06:a0:57:35:25:75,06:a0:57:35:25:78,06:a0:57:35:27:f8,06:a0:57:35:28:03,06:a0:57:35:2b:76,06:a0:57:35:2b:88,06:a0:57:35:2b:94,06:a0:57:35:2c:64,06:a0:57:35:91:a7,06:a0:57:35:93:79,06:a0:57:48:09:ef,06:a0:57:48:74:b2,0a:a0:57:29:7f:7a,0a:a0:57:29:94:a6,0a:a0:57:2d:88:2d,0a:a0:57:2d:dc:de,0a:a0:57:30:be:a5,0a:a0:57:30:be:f8,0a:a0:57:30:be:fb,0a:a0:57:30:bf:2f,0a:a0:57:30:c0:29,0a:a0:57:30:c0:49,0a:a0:57:30:c0:66,0a:a0:57:30:ff:2d,0a:a0:57:30:ff:51,0a:a0:57:31:02:12,0a:a0:57:35:25:75,0a:a0:57:35:25:78,0a:a0:57:35:26:b4,0a:a0:57:35:27:f8,0a:a0:57:35:28:03,0a:a0:57:35:2b:76,0a:a0:57:35:2b:88,0a:a0:57:35:2b:94,0a:a0:57:35:2b:9c,0a:a0:57:35:2c:64,0a:a0:57:35:91:a7,0a:a0:57:35:93:79,0a:a0:57:48:09:ef,0a:a0:57:48:74:b2,00:a0:57:35:27:f8,02:a0:57:35:25:75,02:a0:57:35:27:f8,00:a0:57:31:02:12,02:a0:57:30:c0:66,00:a0:57:35:26:d8,06:a0:57:35:26:d8,0a:a0:57:35:26:d8,02:a0:57:35:53:18,06:a0:57:30:c0:66,06:a0:57:35:2b:9c,06:a0:57:35:53:18,0a:a0:57:35:53:18,02:a0:57:35:52:61,06:a0:57:35:52:61,0a:a0:57:35:52:61,00:a0:57:30:c0:66,00:a0:57:30:fe:f7,00:a0:57:31:01:68,02:a0:57:30:fe:f7,02:a0:57:31:01:68,06:a0:57:30:fe:f7,06:a0:57:31:01:68,0a:a0:57:30:fe:f7,0a:a0:57:31:01:68,00:a0:57:48:09:ee,00:a0:57:48:09:ef,02:a0:57:48:09:09,02:a0:57:48:09:ee,02:a0:57:48:09:ef,06:a0:57:48:09:ee,0a:a0:57:48:09:09,0a:a0:57:48:09:ee,0e:a0:57:48:09:09,0e:a0:57:48:09:ee,0e:a0:57:48:09:ef,00:a0:57:48:09:f7,02:a0:57:48:09:f7,06:a0:57:48:09:f7,0a:a0:57:48:09:f7,0e:a0:57:48:09:f7,02:a0:57:35:2b:94,00:a0:57:35:2b:b3,00:a0:57:35:53:18,02:a0:57:35:2b:b3,06:a0:57:35:2b:b3,0a:a0:57:35:2b:b3,0a:a0:57:29:7f:d8,00:a0:57:29:7f:d8,02:a0:57:29:7f:d8,06:a0:57:29:7f:d8,00:a0:57:35:2b:94,00:a0:57:35:2b:e3,00:a0:57:35:51:bb,02:a0:57:35:2b:e3,02:a0:57:35:51:bb,02:a0:57:3b:40:1b,06:a0:57:35:2b:e3,06:a0:57:35:51:bb,06:a0:57:3b:40:1b,0a:a0:57:29:94:c6,0a:a0:57:35:2b:e3,0a:a0:57:35:51:bb,0a:a0:57:3b:40:1b,0e:a0:57:3b:40:1b,00:a0:57:29:94:c6,02:a0:57:29:94:c6,06:a0:57:29:94:c6,00:a0:57:35:2b:81,00:a0:57:35:2d:51,00:a0:57:35:51:d4,02:a0:57:35:2b:81,02:a0:57:35:2d:51,02:a0:57:35:51:d4,06:a0:57:35:2b:81,06:a0:57:35:2d:51,06:a0:57:35:51:d4,0a:a0:57:35:2b:81,0a:a0:57:35:2d:51,0a:a0:57:35:51:d4,00:a0:57:35:2d:49,02:a0:57:35:2d:49,06:a0:57:35:2d:49,0a:a0:57:35:2d:49,00:a0:57:35:2b:85,02:a0:57:35:2b:85,06:a0:57:35:2b:85,0a:a0:57:35:2b:85
45,1583848817830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.0,,,,,,,,,,,,,,,,,,,,,,967.539,VielberthGebaeude.1.51,,,,,-70.0,-64.0,,,,-52.0,-46.0,-54.0,-91.0,,-68.0,-85.0,,,,,-80.0,,,,,,,,-72.0,-64.0,,,,-52.0,-45.0,-55.0,-90.0,,-68.0,,-85.0,,,,,-81.0,,,,,,,,-70.0,-64.0,,,-52.0,-45.0,-54.0,-91.0,,,-68.0,,-85.0,,,,,-80.0,,,,,,,,-71.0,-63.0,,,-51.0,-45.0,,-55.0,-89.0,,,-68.0,,,-84.0,,,,,,-82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1583848822773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,,,,,,,,,,,,,,,,,,,,967.5010000000001,VielberthGebaeude.1.51,,,,,-65.0,-60.0,,,-83.0,-48.0,-41.0,-49.0,,,-69.0,,,,,-84.0,-83.0,,,,,,,,-65.0,-61.0,,,-83.0,-77.0,-41.0,-49.0,,-87.0,-69.0,,,,,,-83.0,-84.0,,,,-94.0,,,,-65.0,-61.0,,,-48.0,-41.0,-49.0,,-88.0,,-70.0,,,,,,-83.0,-83.0,,,,,,,,-65.0,-61.0,,,-48.0,-41.0,,-49.0,,-87.0,,-71.0,,,,,,,,-85.0,-83.0,,,,,,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1583848862400,,,,,,,,,,,,,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.471,VielberthGebaeude.1.52,,,,,-81.0,,,,,-61.0,-66.0,-76.0,,,-72.0,,,,,,,,,,,,,,-81.0,,,,,-62.0,-67.0,-77.0,,,,,,,,,,,,,,,,,,-80.0,,,,-61.0,-65.0,-76.0,,,,,,,,,,,,,,,,,,,-80.0,,,,-61.0,-66.0,,-76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1583848867389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.0,,,,,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,-91.0,,,,,-88.0,,,,,,,,,,,,,,,,,,,,,,967.503,VielberthGebaeude.1.52,,,,,,,,,,-68.0,-64.0,-84.0,,,-73.0,,,,,,,,,,,,,,,,,,-90.0,-69.0,-63.0,-85.0,,,-74.0,,,,,,,,,,,,,,,,,,,-68.0,-63.0,-84.0,,,,-74.0,,,,,,,,,,,,,,,,,,,-68.0,-62.0,,-84.0,,,,-74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1583848872419,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.0,,,,-81.0,,,,,,,,,,,,,,,,,,,,,,,,-85.0,,,,-84.0,-76.0,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,-82.0,-75.0,,,,,,,,,,,,,,,,,,,,,,967.4789999999999,VielberthGebaeude.1.52,,,,,-78.0,-81.0,,,-73.0,-59.0,-61.0,-84.0,,,-58.0,,,,,,-78.0,,,,,,,,-78.0,-82.0,,,-75.0,-58.0,-60.0,-84.0,,,-58.0,,,,,,,-78.0,,,,,,,,-78.0,-82.0,,,-58.0,-59.0,-84.0,,,,-58.0,,,,,,,-77.0,,,,,,,,-78.0,-82.0,,,-58.0,-60.0,,-84.0,,,,-58.0,,,,,,,,,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1583848877347,,,,,,,-80.0,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.0,-76.0,,,,,,,-83.0,,,,,,,,,,,,,,,,,,-87.0,,,,-78.0,-76.0,,,,,,,,,,,,,,,,,,,,,,967.445,VielberthGebaeude.1.52,,,,,-76.0,-78.0,,,-76.0,-65.0,-55.0,-77.0,-91.0,,-55.0,,,,,,-70.0,,,,,,,,-78.0,-78.0,,,-75.0,-65.0,-56.0,-77.0,,-84.0,-54.0,,,,,,,-70.0,,,,,,,,-76.0,-78.0,,,-64.0,-55.0,-77.0,-93.0,-85.0,,-54.0,,,,,,,-71.0,,,,,,,,-76.0,-79.0,,,-65.0,-55.0,-91.0,-78.0,-91.0,-84.0,,-55.0,,,,,,,,-90.0,-71.0,,,,,,,-85.0,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1583848315113,-85.0,,-78.0,,,,,,-92.0,-86.0,-75.0,-92.0,,,,,,,,,,,,,,,-80.0,,-84.0,,-90.0,,,,,,-89.0,-88.0,-75.0,,,,,,,,,,,,,,,,-81.0,,-84.0,-92.0,-80.0,,,,,-89.0,,-89.0,-86.0,-74.0,-91.0,,,,,,,,,,,,,,,-81.0,,,-84.0,,-80.0,,,,,-89.0,,-91.0,,-75.0,-90.0,,,,,,,,,,,,,,,-81.0,,967.497,VielberthGebaeude.1.54,,,,,,,,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,-87.0,,,,,,,-60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.0,-59.0,-59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1583848320133,,,,,,,,,,,-75.0,,,,,,,,,,,,,,,,-77.0,,,,,,,,,,,,-74.0,,,,,,,,,,,,,,,,-77.0,,,,,,,,,,,,,-74.0,,,,,,,,,,,,,,,,-77.0,,,,,,,,,,,,,,-74.0,,,,,,,,,,,,,,,,-77.0,,967.452,VielberthGebaeude.1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.0,-64.0,-64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1583848325300,,,,,,,-85.0,-89.0,,,,,,,,,-90.0,,,,,,,,,,-76.0,,,,,,,,-84.0,-91.0,,,,,,,,,-89.0,,,,,,,,,,-75.0,,-86.0,,,,,,-84.0,,-89.0,,,,,,-85.0,,,-91.0,,,,,,,,,,-76.0,,,-85.0,,,,,,-83.0,,-90.0,,,,,,-84.0,,,,,,,,,,,,,-75.0,,967.4760000000001,VielberthGebaeude.1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54.0,-54.0,-54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1583848330234,,,,,,,-82.0,,,,,,,,,,,,,,,,,,,,-80.0,,,,-82.0,,,,-81.0,,,,,,,,,,,,,,,,,,,,-80.0,,,,-82.0,,,,-82.0,,,,,,,,,,,,,,,,,,,,,-80.0,,,-90.0,,,,,,-82.0,,,,,,,,,,,,,,,,,,,,,-80.0,,967.35,VielberthGebaeude.1.54,,,,,,,,,,,,,,,-78.0,,,,,,,,,,,,,,,,,,,,,,,,-78.0,-62.0,,,,,,,,,,,,,,,,,,,,,,,,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,-78.0,,,,,,,,,,,,,,,,,,-62.0,-62.0,-62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1583848355830,-73.0,-83.0,,,-81.0,,-85.0,-81.0,,,-61.0,-89.0,,,,,,,,,,,,,,,-60.0,,-71.0,-82.0,,,-78.0,,-85.0,-84.0,,,-62.0,,,,-90.0,,,,,,,,,,,,-59.0,,-73.0,-82.0,,,-78.0,,,,-81.0,,,-62.0,,,,,,,,,,,,,,,,-59.0,,,-72.0,-83.0,,,-80.0,,-86.0,,-82.0,,,-61.0,-90.0,,,,,,,,,,,,,,,-61.0,,967.427,VielberthGebaeude.1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.0,-49.0,-49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1583848360854,-73.0,,,,,,-85.0,,,,-57.0,,,,,,,,,-88.0,-83.0,,,,,,-56.0,,-71.0,,,,,,-85.0,,,,-57.0,,,,,,,,,-86.0,,,,,,,-55.0,,-72.0,,,,,,-85.0,,-80.0,,,-57.0,,,,,,,,,-87.0,-83.0,,,,,,-55.0,,,-72.0,-88.0,,,,,-85.0,,-81.0,,,-57.0,,,,,,,,,-87.0,-82.0,,,,,,-56.0,,967.425,VielberthGebaeude.1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.0,-46.0,-45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1583848365960,-77.0,,,,-78.0,,,-84.0,,,-56.0,,,,,,-87.0,,,,-85.0,,,,,,-53.0,,-78.0,,,,-78.0,,,-83.0,,,-56.0,,,,,,-87.0,,,,-87.0,,,,,,-54.0,,-78.0,,,,-78.0,,,,-83.0,,,-57.0,,,,,,-87.0,,,,-85.0,,,,,,-53.0,,,-80.0,,,,-77.0,,,,-82.0,,,-57.0,,,,,,-87.0,,,,-84.0,,,,,,-53.0,,967.423,VielberthGebaeude.1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.0,-44.0,-43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1583848370910,-74.0,,,,-78.0,,-87.0,-83.0,,,-57.0,,,-85.0,,,,,,,-81.0,,,,,,-53.0,,-74.0,,,,-79.0,,-83.0,-83.0,,,-56.0,,,-86.0,,,,,,,-80.0,,,,,,-53.0,,-74.0,,,,-79.0,,-86.0,,-83.0,,,-57.0,,,-88.0,,,,,,,,,,,,,-53.0,,,-73.0,,,,-78.0,,-86.0,,-82.0,,,-57.0,,,-88.0,,,,,,,,,,,,,-53.0,,967.457,VielberthGebaeude.1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.0,-45.0,-45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1583848375914,-79.0,-87.0,,,-81.0,,,-77.0,,,-57.0,,,,,,,,,,-81.0,,,,,,-50.0,,-78.0,-89.0,,,-83.0,,,-77.0,,,-56.0,,,,,,,,,,-81.0,,,,,,-50.0,,-77.0,-88.0,,,-82.0,,,,-77.0,,,-57.0,,,-89.0,,,-89.0,,,,-83.0,,,,,,-50.0,,,-79.0,-91.0,,,-80.0,,-87.0,,-76.0,,,-57.0,,,-88.0,,,-90.0,,,,-82.0,,,,,,-50.0,,967.439,VielberthGebaeude.1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.0,-40.0,-41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1583849797435,-76.0,,-82.0,,-71.0,,,,-89.0,,-64.0,-77.0,,-79.0,-86.0,,-84.0,,,,-75.0,-73.0,-86.0,-80.0,,-75.0,-71.0,-89.0,-75.0,-86.0,-84.0,,-69.0,,-79.0,-68.0,-90.0,-77.0,-64.0,-73.0,,-79.0,-86.0,,-83.0,,,,-75.0,-72.0,-87.0,-81.0,,-73.0,-74.0,-89.0,,-81.0,-84.0,,-70.0,,-80.0,-66.0,-68.0,-89.0,-88.0,-64.0,-74.0,,-85.0,-84.0,,-84.0,,,,-75.0,-73.0,-87.0,-81.0,,-73.0,-75.0,-91.0,,,-90.0,-80.0,,-70.0,,-78.0,-65.0,-69.0,-89.0,-87.0,-64.0,-75.0,,-78.0,-85.0,,-83.0,,,,-74.0,-72.0,-87.0,-81.0,,-73.0,-73.0,,967.451,VielberthGebaeude.1.57,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,-86.0,,-88.0,-89.0,-78.0,-67.0,,-87.0,-82.0,-78.0,,-83.0,-56.0,-60.0,-78.0,-67.0,,,,-80.0,,,,,,-87.0,,-79.0,-90.0,-79.0,,-87.0,-81.0,-77.0,,-76.0,-83.0,-75.0,-60.0,-78.0,-81.0,,,,-81.0,,,,,,-87.0,,-88.0,-90.0,-79.0,,-89.0,-88.0,-82.0,-78.0,,-77.0,-81.0,,-75.0,-60.0,-78.0,-82.0,,-91.0,,,-81.0,,,,-77.0,-75.0,,-88.0,-55.0,-54.0,-55.0,-83.0,-88.0,-90.0,-84.0,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1583849802429,,-81.0,,,-69.0,,-77.0,-73.0,,,-73.0,-71.0,,-76.0,-77.0,,,-62.0,-80.0,-72.0,-67.0,-67.0,-86.0,-79.0,-90.0,-77.0,-75.0,,-71.0,-82.0,,,-69.0,,-76.0,-72.0,-91.0,,-49.0,-69.0,,-75.0,-78.0,,,-61.0,-79.0,-72.0,-67.0,-67.0,-86.0,-79.0,,-77.0,-74.0,,-71.0,-77.0,-80.0,,-69.0,,-76.0,,-72.0,-90.0,,-49.0,-70.0,,-77.0,-76.0,,-77.0,-61.0,-81.0,-72.0,-67.0,-66.0,-85.0,-79.0,,-72.0,-72.0,,,-71.0,-82.0,-78.0,,-69.0,,-76.0,,-72.0,-89.0,,-49.0,-70.0,,-76.0,-77.0,,-77.0,-60.0,-79.0,-71.0,-66.0,-66.0,-85.0,-79.0,-89.0,-72.0,-72.0,,967.4739999999999,VielberthGebaeude.1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.0,-54.0,-54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1583849807422,-68.0,-83.0,,,-76.0,,-84.0,-74.0,,,-51.0,-78.0,,,,,-83.0,-74.0,,-79.0,-77.0,-84.0,,-83.0,,,-70.0,,-66.0,-84.0,-91.0,,-76.0,,-83.0,-74.0,,,-45.0,-79.0,,-85.0,,,,-73.0,,-79.0,-76.0,-83.0,,-85.0,,,-70.0,,-66.0,-85.0,-88.0,,-76.0,,-84.0,,-74.0,,,-45.0,-78.0,,-86.0,-84.0,,-81.0,-74.0,-85.0,-80.0,-76.0,-83.0,,-85.0,,,-71.0,,,-63.0,-86.0,-89.0,,-77.0,,-83.0,,-73.0,,,-45.0,-79.0,,-84.0,-86.0,,-81.0,-74.0,,-79.0,-76.0,-82.0,,-83.0,,,-69.0,,967.461,VielberthGebaeude.1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.0,-53.0,-53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1583849812479,-64.0,-78.0,,,-72.0,,,-75.0,,,-48.0,-74.0,,-88.0,-85.0,,,,,-79.0,-78.0,-84.0,,-81.0,,-89.0,-77.0,,-63.0,-79.0,,,-72.0,,-85.0,-75.0,,,-48.0,-74.0,,-86.0,-88.0,,-87.0,-80.0,,-79.0,-77.0,-84.0,,-81.0,,-91.0,-83.0,,-63.0,-78.0,,,-72.0,,-84.0,,-76.0,,,-48.0,-74.0,,-87.0,-84.0,,,-79.0,-86.0,-80.0,-76.0,-83.0,,-81.0,,-89.0,-83.0,,,-63.0,-79.0,,,-73.0,,-84.0,,-75.0,,,-48.0,-75.0,,-84.0,-85.0,,-85.0,-81.0,-89.0,-79.0,-77.0,-83.0,,-82.0,,-89.0,-81.0,,967.502,VielberthGebaeude.1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.0,-62.0,-62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
